rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,last_prod_year,lat,lon,cell_ids,minfile_url,capsule
338,L0338,"French Road Fe, Cu, Pb, Zn Prospect",F16-005,Other metallic,Met,"Cu, Co, Bi, Zn, As, Pb, Sn, Ag",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9417_10223,13,325.0,27,1.0,,,45.92123,-60.18906,-9419_10223;-9418_10222;-9418_10223;-9418_10224;-9417_10221;-9417_10222;-9417_10223;-9417_10224;-9417_10225;-9416_10222;-9416_10223;-9416_10224;-9415_10223,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-005,
339,L0339,Big Glenn Pb Prospect,F16-016,Other metallic,Met,Pb,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9461_10200,13,325.0,27,1.0,,,45.81811,-60.47077,-9463_10200;-9462_10199;-9462_10200;-9462_10201;-9461_10198;-9461_10199;-9461_10200;-9461_10201;-9461_10202;-9460_10199;-9460_10200;-9460_10201;-9459_10200,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-016,
340,L0340,Mineral Rock Pb Prospect,F16-018,Other metallic,Met,Pb,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9440_10229,13,325.0,27,1.0,,,45.9468,-60.33576,-9442_10229;-9441_10228;-9441_10229;-9441_10230;-9440_10227;-9440_10228;-9440_10229;-9440_10230;-9440_10231;-9439_10228;-9439_10229;-9439_10230;-9438_10229,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-018,
341,L0341,Mineral Rock Pb Prospect,F16-018,Other metallic,Met,Pb,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9439_10230,13,325.0,27,1.0,,,45.95155,-60.32728,-9441_10230;-9440_10229;-9440_10230;-9440_10231;-9439_10228;-9439_10229;-9439_10230;-9439_10231;-9439_10232;-9438_10229;-9438_10230;-9438_10231;-9437_10230,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-018,
342,L0342,Mineral Rock Pb Prospect,F16-018,Other metallic,Met,Pb,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9437_10231,13,325.0,27,1.0,,,45.9563,-60.31853,-9439_10231;-9438_10230;-9438_10231;-9438_10232;-9437_10229;-9437_10230;-9437_10231;-9437_10232;-9437_10233;-9436_10230;-9436_10231;-9436_10232;-9435_10231,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-018,
343,L0343,Mineral Rock Pb Prospect,F16-018,Other metallic,Met,Pb,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9439_10230,13,325.0,27,1.0,,,45.95197,-60.32597,-9441_10230;-9440_10229;-9440_10230;-9440_10231;-9439_10228;-9439_10229;-9439_10230;-9439_10231;-9439_10232;-9438_10229;-9438_10230;-9438_10231;-9437_10230,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-018,
344,L0344,"Deep Cove and Eagle Head Cu, Mo, Bi Prospect",F16-023,Other metallic,Met,"Cu, Mo, Bi, Pb, Zn, Ag, Au",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9406_10215,13,325.0,27,1.0,,,45.88366,-60.11531,-9408_10215;-9407_10214;-9407_10215;-9407_10216;-9406_10213;-9406_10214;-9406_10215;-9406_10216;-9406_10217;-9405_10214;-9405_10215;-9405_10216;-9404_10215,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-023,
345,L0345,"Deep Cove and Eagle Head Cu, Mo, Bi Prospect",F16-023,Other metallic,Met,"Cu, Mo, Bi, Pb, Zn, Ag, Au",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9404_10214,13,325.0,27,1.0,,,45.8799,-60.10571,-9406_10214;-9405_10213;-9405_10214;-9405_10215;-9404_10212;-9404_10213;-9404_10214;-9404_10215;-9404_10216;-9403_10213;-9403_10214;-9403_10215;-9402_10214,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-023,
346,L0346,Piper Lake Siderite Prospect,E07-004,Other metallic,Met,"Fe, Cu",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9804_10096,13,325.0,27,1.0,,,45.34945,-62.66232,-9806_10096;-9805_10095;-9805_10096;-9805_10097;-9804_10094;-9804_10095;-9804_10096;-9804_10097;-9804_10098;-9803_10095;-9803_10096;-9803_10097;-9802_10096,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=E07-004,
347,L0347,"Drug Brook Fe, Cu, Au Prospect",E07-008,Other metallic,Met,"Cu, Fe, Au",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9806_10108,13,325.0,27,1.0,,,45.40222,-62.67529,-9808_10108;-9807_10107;-9807_10108;-9807_10109;-9806_10106;-9806_10107;-9806_10108;-9806_10109;-9806_10110;-9805_10107;-9805_10108;-9805_10109;-9804_10108,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=E07-008,
348,L0348,"Deep Cove and Eagle Head Cu, Mo, Bi Prospect",F16-023,Other metallic,Met,"Cu, Mo, Bi, Pb, Zn, Ag, Au",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9406_10216,13,325.0,27,1.0,,,45.88776,-60.11742,-9408_10216;-9407_10215;-9407_10216;-9407_10217;-9406_10214;-9406_10215;-9406_10216;-9406_10217;-9406_10218;-9405_10215;-9405_10216;-9405_10217;-9404_10216,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-023,
349,L0349,"Deep Cove and Eagle Head Cu, Mo, Bi Prospect",F16-023,Other metallic,Met,"Cu, Mo, Bi, Pb, Zn, Ag, Au",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9405_10216,13,325.0,27,1.0,,,45.88682,-60.11231,-9407_10216;-9406_10215;-9406_10216;-9406_10217;-9405_10214;-9405_10215;-9405_10216;-9405_10217;-9405_10218;-9404_10215;-9404_10216;-9404_10217;-9403_10216,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-023,
350,L0350,"Lynn Road Pb, Cu Prospect",H08-004,Other metallic,Met,"Pb, Cu, Ba",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10027_10117,13,325.0,27,1.0,,,45.44436,-64.08835,-10029_10117;-10028_10116;-10028_10117;-10028_10118;-10027_10115;-10027_10116;-10027_10117;-10027_10118;-10027_10119;-10026_10116;-10026_10117;-10026_10118;-10025_10117,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=H08-004,
351,L0351,"MacLeod Lake Cu, Zn, Pb, Bi, Ag Prospect",F16-036,Other metallic,Met,"Cu, Zn, Pb, Ag, Bi, Sn",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9416_10218,13,325.0,27,1.0,,,45.89527,-60.18393,-9418_10218;-9417_10217;-9417_10218;-9417_10219;-9416_10216;-9416_10217;-9416_10218;-9416_10219;-9416_10220;-9415_10217;-9415_10218;-9415_10219;-9414_10218,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-036,
352,L0352,"MacLeod Lake Cu, Zn, Pb, Bi, Ag Prospect",F16-036,Other metallic,Met,"Cu, Zn, Pb, Ag, Bi, Sn",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9417_10217,13,325.0,27,1.0,,,45.89391,-60.18735,-9419_10217;-9418_10216;-9418_10217;-9418_10218;-9417_10215;-9417_10216;-9417_10217;-9417_10218;-9417_10219;-9416_10216;-9416_10217;-9416_10218;-9415_10217,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-036,
353,L0353,"MacLeod Lake Cu, Zn, Pb, Bi, Ag Prospect",F16-036,Other metallic,Met,"Cu, Zn, Pb, Ag, Bi, Sn",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9417_10217,13,325.0,27,1.0,,,45.89436,-60.18733,-9419_10217;-9418_10216;-9418_10217;-9418_10218;-9417_10215;-9417_10216;-9417_10217;-9417_10218;-9417_10219;-9416_10216;-9416_10217;-9416_10218;-9415_10217,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-036,
354,L0354,"MacLeod Lake Cu, Zn, Pb, Bi, Ag Prospect",F16-036,Other metallic,Met,"Cu, Zn, Pb, Ag, Bi, Sn",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9416_10217,13,325.0,27,1.0,,,45.89236,-60.18404,-9418_10217;-9417_10216;-9417_10217;-9417_10218;-9416_10215;-9416_10216;-9416_10217;-9416_10218;-9416_10219;-9415_10216;-9415_10217;-9415_10218;-9414_10217,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-036,
355,L0355,"MacLeod Lake Cu, Zn, Pb, Bi, Ag Prospect",F16-036,Other metallic,Met,"Cu, Zn, Pb, Ag, Bi, Sn",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9417_10217,13,325.0,27,1.0,,,45.89141,-60.18786,-9419_10217;-9418_10216;-9418_10217;-9418_10218;-9417_10215;-9417_10216;-9417_10217;-9417_10218;-9417_10219;-9416_10216;-9416_10217;-9416_10218;-9415_10217,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-036,
356,L0356,"Oceanview Cu, Zn, Ag, Au Prospect",F16-049,Other metallic,Met,"Cu, Zn, Ag, Au",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9411_10221,13,325.0,27,1.0,,,45.91135,-60.1465,-9413_10221;-9412_10220;-9412_10221;-9412_10222;-9411_10219;-9411_10220;-9411_10221;-9411_10222;-9411_10223;-9410_10220;-9410_10221;-9410_10222;-9409_10221,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-049,
357,L0357,"Oceanview Cu, Zn, Ag, Au Prospect",F16-049,Other metallic,Met,"Cu, Zn, Ag, Au",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9411_10222,13,325.0,27,1.0,,,45.91281,-60.14732,-9413_10222;-9412_10221;-9412_10222;-9412_10223;-9411_10220;-9411_10221;-9411_10222;-9411_10223;-9411_10224;-9410_10221;-9410_10222;-9410_10223;-9409_10222,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-049,
358,L0358,Big Lorraine Fe Prospect,G13-001,Other metallic,Met,Fe,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9375_10224,13,325.0,27,1.0,,,45.92463,-59.92113,-9377_10224;-9376_10223;-9376_10224;-9376_10225;-9375_10222;-9375_10223;-9375_10224;-9375_10225;-9375_10226;-9374_10223;-9374_10224;-9374_10225;-9373_10224,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=G13-001,
359,L0359,Big Lorraine Fe Prospect,G13-001,Other metallic,Met,Fe,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9375_10225,13,325.0,27,1.0,,,45.93032,-59.92051,-9377_10225;-9376_10224;-9376_10225;-9376_10226;-9375_10223;-9375_10224;-9375_10225;-9375_10226;-9375_10227;-9374_10224;-9374_10225;-9374_10226;-9373_10225,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=G13-001,
360,L0360,South Bank Walton River Fe Prospect,H01-010,Other metallic,Met,"Fe, Ba",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10014_10068,9,225.0,27,1.0,,,45.22393,-64.0028,-10016_10068;-10015_10067;-10015_10068;-10015_10069;-10014_10066;-10014_10067;-10014_10068;-10014_10069;-10014_10070,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=H01-010,
361,L0361,Big Glenn Pb Prospect,F16-016,Other metallic,Met,Pb,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9459_10203,13,325.0,27,1.0,,,45.83009,-60.45902,-9461_10203;-9460_10202;-9460_10203;-9460_10204;-9459_10201;-9459_10202;-9459_10203;-9459_10204;-9459_10205;-9458_10202;-9458_10203;-9458_10204;-9457_10203,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-016,
362,L0362,Big Glenn Pb Prospect,F16-016,Other metallic,Met,Pb,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9458_10205,13,325.0,27,1.0,,,45.83675,-60.447,-9460_10205;-9459_10204;-9459_10205;-9459_10206;-9458_10203;-9458_10204;-9458_10205;-9458_10206;-9458_10207;-9457_10204;-9457_10205;-9457_10206;-9456_10205,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-016,
363,L0363,Big Glenn Pb Prospect,F16-016,Other metallic,Met,Pb,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9457_10206,13,325.0,27,1.0,,,45.84483,-60.44612,-9459_10206;-9458_10205;-9458_10206;-9458_10207;-9457_10204;-9457_10205;-9457_10206;-9457_10207;-9457_10208;-9456_10205;-9456_10206;-9456_10207;-9455_10206,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-016,
364,L0364,Big Glenn Pb Prospect,F16-016,Other metallic,Met,Pb,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9462_10202,13,325.0,27,1.0,,,45.82301,-60.47261,-9464_10202;-9463_10201;-9463_10202;-9463_10203;-9462_10200;-9462_10201;-9462_10202;-9462_10203;-9462_10204;-9461_10201;-9461_10202;-9461_10203;-9460_10202,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F16-016,
365,L0365,"North Alton Fe, Mn Prospect",H02-004,Other metallic,Met,"Fe, Mn",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10098_10029,13,325.0,27,1.0,,,45.04895,-64.54274,-10100_10029;-10099_10028;-10099_10029;-10099_10030;-10098_10027;-10098_10028;-10098_10029;-10098_10030;-10098_10031;-10097_10028;-10097_10029;-10097_10030;-10096_10029,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=H02-004,
366,L0366,Bishop's Brook Cu Prospect,H03-001,Other metallic,Met-Ind,"Cu, Zeolite",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met-Ind). Deposit itself unclaimed.,,-10172_10034,12,300.0,27,1.0,,,45.06875,-65.01621,-10174_10034;-10173_10033;-10173_10034;-10173_10035;-10172_10032;-10172_10033;-10172_10034;-10172_10035;-10172_10036;-10171_10033;-10171_10034;-10171_10035,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=H03-001,
367,L0367,"Cape d'Or Cu Prospect ""A""",H07-002,Other metallic,Met,"Cu, Ag, Au",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10136_10086,13,325.0,27,1.0,,,45.30261,-64.78156,-10138_10086;-10137_10085;-10137_10086;-10137_10087;-10136_10084;-10136_10085;-10136_10086;-10136_10087;-10136_10088;-10135_10085;-10135_10086;-10135_10087;-10134_10086,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=H07-002,
368,L0368,"Cape d'Or Cu Prospect ""A""",H07-002,Other metallic,Met,"Cu, Ag, Au",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10135_10084,13,325.0,27,1.0,,,45.2962,-64.77677,-10137_10084;-10136_10083;-10136_10084;-10136_10085;-10135_10082;-10135_10083;-10135_10084;-10135_10085;-10135_10086;-10134_10083;-10134_10084;-10134_10085;-10133_10084,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=H07-002,
369,L0369,"Cape d'Or Cu Prospect ""A""",H07-002,Other metallic,Met,"Cu, Ag, Au",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10128_10088,13,325.0,27,1.0,,,45.31413,-64.73172,-10130_10088;-10129_10087;-10129_10088;-10129_10089;-10128_10086;-10128_10087;-10128_10088;-10128_10089;-10128_10090;-10127_10087;-10127_10088;-10127_10089;-10126_10088,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=H07-002,
370,L0370,"Cape d'Or Cu Prospect ""A""",H07-002,Other metallic,Met,"Cu, Ag, Au",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10127_10088,13,325.0,27,1.0,,,45.31363,-64.72347,-10129_10088;-10128_10087;-10128_10088;-10128_10089;-10127_10086;-10127_10087;-10127_10088;-10127_10089;-10127_10090;-10126_10087;-10126_10088;-10126_10089;-10125_10088,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=H07-002,
371,L0371,"Cape d'Or Cu Prospect ""A""",H07-002,Other metallic,Met,"Cu, Ag, Au",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10129_10089,13,325.0,27,1.0,,,45.31574,-64.73866,-10131_10089;-10130_10088;-10130_10089;-10130_10090;-10129_10087;-10129_10088;-10129_10089;-10129_10090;-10129_10091;-10128_10088;-10128_10089;-10128_10090;-10127_10089,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=H07-002,
372,L0372,Cap d' Or (Calca Brook Shaft #1),H07-031,Other metallic,Met,"Cu, Ag, Au",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10132_10087,13,325.0,27,1.0,,,45.30854,-64.75623,-10134_10087;-10133_10086;-10133_10087;-10133_10088;-10132_10085;-10132_10086;-10132_10087;-10132_10088;-10132_10089;-10131_10086;-10131_10087;-10131_10088;-10130_10087,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=H07-031,
373,L0373,Cap d' Or Cu Prospect (Hollisters Hole),H07-032,Other metallic,Met,"Cu, Ag, Au",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10135_10084,13,325.0,27,1.0,,,45.29355,-64.77369,-10137_10084;-10136_10083;-10136_10084;-10136_10085;-10135_10082;-10135_10083;-10135_10084;-10135_10085;-10135_10086;-10134_10083;-10134_10084;-10134_10085;-10133_10084,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=H07-032,
374,L0374,"Five Islands Cu, Pb, Zn Prospect",H08-001,Other metallic,Met,"Cu, Pb, Zn",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10024_10114,13,325.0,27,1.0,,,45.432,-64.06721,-10026_10114;-10025_10113;-10025_10114;-10025_10115;-10024_10112;-10024_10113;-10024_10114;-10024_10115;-10024_10116;-10023_10113;-10023_10114;-10023_10115;-10022_10114,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=H08-001,
375,L0375,"Shipyard Brook Cu, Fe Prospect",H08-003,Other metallic,Met,Cu,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10043_10115,13,325.0,27,1.0,,,45.43412,-64.18986,-10045_10115;-10044_10114;-10044_10115;-10044_10116;-10043_10113;-10043_10114;-10043_10115;-10043_10116;-10043_10117;-10042_10114;-10042_10115;-10042_10116;-10041_10115,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=H08-003,
376,L0376,"Shipyard Brook Cu, Fe Prospect",H08-003,Other metallic,Met,Cu,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10043_10115,13,325.0,27,1.0,,,45.43595,-64.19092,-10045_10115;-10044_10114;-10044_10115;-10044_10116;-10043_10113;-10043_10114;-10043_10115;-10043_10116;-10043_10117;-10042_10114;-10042_10115;-10042_10116;-10041_10115,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=H08-003,
377,L0377,"Lynn Road Pb, Cu Prospect",H08-004,Other metallic,Met,"Pb, Cu, Ba",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10028_10116,13,325.0,27,1.0,,,45.43915,-64.09234,-10030_10116;-10029_10115;-10029_10116;-10029_10117;-10028_10114;-10028_10115;-10028_10116;-10028_10117;-10028_10118;-10027_10115;-10027_10116;-10027_10117;-10026_10116,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=H08-004,
378,L0378,"Rear Boisdale (McAdams Lake)  Ag, As, Au, Cu, Fe, Pb, Zn",K01-016,Other metallic,Met,"Ag, As, Au, Cu, Pb, Zn",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9459_10251,13,325.0,27,1.0,,,46.04734,-60.45799,-9461_10251;-9460_10250;-9460_10251;-9460_10252;-9459_10249;-9459_10250;-9459_10251;-9459_10252;-9459_10253;-9458_10250;-9458_10251;-9458_10252;-9457_10251,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=K01-016,
379,L0379,"Rear Boisdale (McAdams Lake)  Ag, As, Au, Cu, Fe, Pb, Zn",K01-016,Other metallic,Met,"Ag, As, Au, Cu, Pb, Zn",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9460_10250,13,325.0,27,1.0,,,46.03992,-60.46428,-9462_10250;-9461_10249;-9461_10250;-9461_10251;-9460_10248;-9460_10249;-9460_10250;-9460_10251;-9460_10252;-9459_10249;-9459_10250;-9459_10251;-9458_10250,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=K01-016,
380,L0380,"Rear Boisdale (McAdams Lake)  Ag, As, Au, Cu, Fe, Pb, Zn",K01-016,Other metallic,Met,"Ag, As, Au, Cu, Pb, Zn",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9456_10257,13,325.0,27,1.0,,,46.07191,-60.43786,-9458_10257;-9457_10256;-9457_10257;-9457_10258;-9456_10255;-9456_10256;-9456_10257;-9456_10258;-9456_10259;-9455_10256;-9455_10257;-9455_10258;-9454_10257,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=K01-016,
381,L0381,"Rear Boisdale (McAdams Lake)  Ag, As, Au, Cu, Fe, Pb, Zn",K01-016,Other metallic,Met,"Ag, As, Au, Cu, Pb, Zn",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9461_10250,13,325.0,27,1.0,,,46.04001,-60.46828,-9463_10250;-9462_10249;-9462_10250;-9462_10251;-9461_10248;-9461_10249;-9461_10250;-9461_10251;-9461_10252;-9460_10249;-9460_10250;-9460_10251;-9459_10250,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=K01-016,
382,L0382,"Rear Boisdale (McAdams Lake)  Ag, As, Au, Cu, Fe, Pb, Zn",K01-016,Other metallic,Met,"Ag, As, Au, Cu, Pb, Zn",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9460_10250,13,325.0,27,1.0,,,46.04011,-60.46453,-9462_10250;-9461_10249;-9461_10250;-9461_10251;-9460_10248;-9460_10249;-9460_10250;-9460_10251;-9460_10252;-9459_10249;-9459_10250;-9459_10251;-9458_10250,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=K01-016,
383,L0383,"Rear Boisdale (McAdams Lake)  Ag, As, Au, Cu, Fe, Pb, Zn",K01-016,Other metallic,Met,"Ag, As, Au, Cu, Pb, Zn",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9459_10250,13,325.0,27,1.0,,,46.04214,-60.45888,-9461_10250;-9460_10249;-9460_10250;-9460_10251;-9459_10248;-9459_10249;-9459_10250;-9459_10251;-9459_10252;-9458_10249;-9458_10250;-9458_10251;-9457_10250,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=K01-016,
