rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,last_prod_year,lat,lon,cell_ids,minfile_url,capsule
1,L0001,Tom Mine,085JNE0009,Other metallic,Met,Au-Cu-Pb-Zn,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11694_13922,13,325.0,30,1.0,,,62.53311,-114.19694,-11696_13922;-11695_13921;-11695_13922;-11695_13923;-11694_13920;-11694_13921;-11694_13922;-11694_13923;-11694_13924;-11693_13921;-11693_13922;-11693_13923;-11692_13922,,
2,L0002,Ptarmigan Mine,085JNE0010,Other metallic,Met,Au-Ag,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11694_13919,13,325.0,30,1.0,,,62.51921,-114.19724,-11696_13919;-11695_13918;-11695_13919;-11695_13920;-11694_13917;-11694_13918;-11694_13919;-11694_13920;-11694_13921;-11693_13918;-11693_13919;-11693_13920;-11692_13919,,
3,L0003,Supercrest,085JNE0015,Other metallic,Met,Au-Ag,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11710_13920,13,325.0,30,1.0,,,62.52311,-114.34814,-11712_13920;-11711_13919;-11711_13920;-11711_13921;-11710_13918;-11710_13919;-11710_13920;-11710_13921;-11710_13922;-11709_13919;-11709_13920;-11709_13921;-11708_13920,,
4,L0004,Crestaurum,085JNE0014,Other metallic,Met,Au-Sb-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11711_13932,13,325.0,30,1.0,,,62.58061,-114.36144,-11713_13932;-11712_13931;-11712_13932;-11712_13933;-11711_13930;-11711_13931;-11711_13932;-11711_13933;-11711_13934;-11710_13931;-11710_13932;-11710_13933;-11709_13932,,
5,L0005,Clan Lake,085JNE0071,Other metallic,Met,Au-Ag-Cu-Pb-Zn,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11698_14007,13,325.0,30,1.0,,,62.91531,-114.23814,-11700_14007;-11699_14006;-11699_14007;-11699_14008;-11698_14005;-11698_14006;-11698_14007;-11698_14008;-11698_14009;-11697_14006;-11697_14007;-11697_14008;-11696_14007,,
6,L0006,MON Mine,085JNE0070,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11708_14003,13,325.0,30,1.0,,,62.89721,-114.32834,-11710_14003;-11709_14002;-11709_14003;-11709_14004;-11708_14001;-11708_14002;-11708_14003;-11708_14004;-11708_14005;-11707_14002;-11707_14003;-11707_14004;-11706_14003,,
7,L0007,Rayrock Mine,085NSE0025,Other metallic,Met,U,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11934_14127,13,325.0,30,1.0,,,63.45281,-116.53894,-11936_14127;-11935_14126;-11935_14127;-11935_14128;-11934_14125;-11934_14126;-11934_14127;-11934_14128;-11934_14129;-11933_14126;-11933_14127;-11933_14128;-11932_14127,,
8,L0008,ROD,085JSE0050,Other metallic,Met,Au-Ag,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11718_13914,13,325.0,30,1.0,,,62.49611,-114.43224,-11720_13914;-11719_13913;-11719_13914;-11719_13915;-11718_13912;-11718_13913;-11718_13914;-11718_13915;-11718_13916;-11717_13913;-11717_13914;-11717_13915;-11716_13914,,
9,L0009,Con Mine,085JSE0056,Other metallic,Met,Au-Ag,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11712_13900,13,325.0,30,1.0,,,62.43331,-114.36814,-11714_13900;-11713_13899;-11713_13900;-11713_13901;-11712_13898;-11712_13899;-11712_13900;-11712_13901;-11712_13902;-11711_13899;-11711_13900;-11711_13901;-11710_13900,,
10,L0010,Burnt Island,085PSW0076,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11588_14040,13,325.0,30,1.0,,,63.06441,-113.16284,-11590_14040;-11589_14039;-11589_14040;-11589_14041;-11588_14038;-11588_14039;-11588_14040;-11588_14041;-11588_14042;-11587_14039;-11587_14040;-11587_14041;-11586_14040,,
11,L0011,Burwash Mine,085JSE0013,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11707_13907,13,325.0,30,1.0,,,62.46641,-114.31944,-11709_13907;-11708_13906;-11708_13907;-11708_13908;-11707_13905;-11707_13906;-11707_13907;-11707_13908;-11707_13909;-11706_13906;-11706_13907;-11706_13908;-11705_13907,,
12,L0012,Stagg Quarry,085JNW0077,Other metallic,Met,Buil,Minor Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Minor Producer (Met). Deposit itself unclaimed.,,-11855_13970,13,325.0,30,1.0,,,62.75001,-115.76784,-11857_13970;-11856_13969;-11856_13970;-11856_13971;-11855_13968;-11855_13969;-11855_13970;-11855_13971;-11855_13972;-11854_13969;-11854_13970;-11854_13971;-11853_13970,,
13,L0013,Giant Mine,085JSE0012,Other metallic,Met,Au-Ag,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11711_13914,13,325.0,30,1.0,,,62.49891,-114.36284,-11713_13914;-11712_13913;-11712_13914;-11712_13915;-11711_13912;-11711_13913;-11711_13914;-11711_13915;-11711_13916;-11710_13913;-11710_13914;-11710_13915;-11709_13914,,
14,L0014,K-62,085BNE0029,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11736_13542,13,325.0,30,1.0,,,60.82501,-114.60394,-11738_13542;-11737_13541;-11737_13542;-11737_13543;-11736_13540;-11736_13541;-11736_13542;-11736_13543;-11736_13544;-11735_13541;-11735_13542;-11735_13543;-11734_13542,,
15,L0015,P-31,085BNE0041,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11709_13550,13,325.0,30,1.0,,,60.86421,-114.34584,-11711_13550;-11710_13549;-11710_13550;-11710_13551;-11709_13548;-11709_13549;-11709_13550;-11709_13551;-11709_13552;-11708_13549;-11708_13550;-11708_13551;-11707_13550,,
16,L0016,Ekati - Panda,076DNE0023,Other metallic,Met,Diam,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11324_14410,13,325.0,30,1.0,,,64.72642,-110.58564,-11326_14410;-11325_14409;-11325_14410;-11325_14411;-11324_14408;-11324_14409;-11324_14410;-11324_14411;-11324_14412;-11323_14409;-11323_14410;-11323_14411;-11322_14410,,
17,L0017,Ekati - Koala North,076DNE0050,Other metallic,Met,Diam,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11326_14409,13,325.0,30,1.0,,,64.72282,-110.60004,-11328_14409;-11327_14408;-11327_14409;-11327_14410;-11326_14407;-11326_14408;-11326_14409;-11326_14410;-11326_14411;-11325_14408;-11325_14409;-11325_14410;-11324_14409,,
18,L0018,PITCH 8,086DNE0004,Other metallic,Met,U,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-12123_14428,13,325.0,30,1.0,,,64.80671,-118.38444,-12125_14428;-12124_14427;-12124_14428;-12124_14429;-12123_14426;-12123_14427;-12123_14428;-12123_14429;-12123_14430;-12122_14427;-12122_14428;-12122_14429;-12121_14428,,
19,L0019,Norex Mine,086FNW0010,Other metallic,Met,Ag-Bi-Cu-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-12079_14602,13,325.0,30,1.0,,,65.58751,-117.95695,-12081_14602;-12080_14601;-12080_14602;-12080_14603;-12079_14600;-12079_14601;-12079_14602;-12079_14603;-12079_14604;-12078_14601;-12078_14602;-12078_14603;-12077_14602,,
20,L0020,URANIUM Group,086LSE0006,Other metallic,Met,,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-12086_14714,13,325.0,30,1.0,,,66.09311,-118.02225,-12088_14714;-12087_14713;-12087_14714;-12087_14715;-12086_14712;-12086_14713;-12086_14714;-12086_14715;-12086_14716;-12085_14713;-12085_14714;-12085_14715;-12084_14714,,
21,L0021,Eldorado Mine,086LSE0004,Other metallic,Met,U-Ra-Ag-Cu-Ni-Pb-Po-Co-Zn-Bi-Mn-Mo,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-12087_14713,13,325.0,30,1.0,,,66.08471,-118.03335,-12089_14713;-12088_14712;-12088_14713;-12088_14714;-12087_14711;-12087_14712;-12087_14713;-12087_14714;-12087_14715;-12086_14712;-12086_14713;-12086_14714;-12085_14713,,
22,L0022,Echo Bay Mine,086KSW0048,Other metallic,Met,Ag-Cu-U-Ni-Co-Bi-Pb-Zn-Mn-Hg,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-12083_14714,13,325.0,30,1.0,,,66.09171,-117.99725,-12085_14714;-12084_14713;-12084_14714;-12084_14715;-12083_14712;-12083_14713;-12083_14714;-12083_14715;-12083_14716;-12082_14713;-12082_14714;-12082_14715;-12081_14714,,
23,L0023,Copper Pass,075LSW0001,Other metallic,Met,Ni-Co-Bi-Ag,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11455_13894,13,325.0,30,1.0,,,62.40972,-111.86194,-11457_13894;-11456_13893;-11456_13894;-11456_13895;-11455_13892;-11455_13893;-11455_13894;-11455_13895;-11455_13896;-11454_13893;-11454_13894;-11454_13895;-11453_13894,,
24,L0024,Terra Mines,086ENE0012,Other metallic,Met,Ag-Cu-Bi-Co-Ni-U-Zn-Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-12095_14606,13,325.0,30,1.0,,,65.60421,-118.11535,-12097_14606;-12096_14605;-12096_14606;-12096_14607;-12095_14604;-12095_14605;-12095_14606;-12095_14607;-12095_14608;-12094_14605;-12094_14606;-12094_14607;-12093_14606,,
25,L0025,TATEE (No. 3 & 4),086DNE0002,Other metallic,Met,U,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-12102_14412,13,325.0,30,1.0,,,64.73441,-118.18394,-12104_14412;-12103_14411;-12103_14412;-12103_14413;-12102_14410;-12102_14411;-12102_14412;-12102_14413;-12102_14414;-12101_14411;-12101_14412;-12101_14413;-12100_14412,,
26,L0026,Colomac,086BSW0004,Other metallic,Met,Au-Ag,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11785_14337,13,325.0,30,1.0,,,64.39921,-115.08784,-11787_14337;-11786_14336;-11786_14337;-11786_14338;-11785_14335;-11785_14336;-11785_14337;-11785_14338;-11785_14339;-11784_14336;-11784_14337;-11784_14338;-11783_14337,,
27,L0027,Anna (Barker Vein),086BSW0012,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11799_14283,13,325.0,30,1.0,,,64.15331,-115.21834,-11801_14283;-11800_14282;-11800_14283;-11800_14284;-11799_14281;-11799_14282;-11799_14283;-11799_14284;-11799_14285;-11798_14282;-11798_14283;-11798_14284;-11797_14283,,
28,L0028,Discovery Mine,085PSW0032,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11663_14068,13,325.0,30,1.0,,,63.18831,-113.89724,-11665_14068;-11664_14067;-11664_14068;-11664_14069;-11663_14066;-11663_14067;-11663_14068;-11663_14069;-11663_14070;-11662_14067;-11662_14068;-11662_14069;-11661_14068,,
29,L0029,Goodrock,085PSW0024,Other metallic,Met,W-Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11585_14033,13,325.0,30,1.0,,,63.03141,-113.13504,-11587_14033;-11586_14032;-11586_14033;-11586_14034;-11585_14031;-11585_14032;-11585_14033;-11585_14034;-11585_14035;-11584_14032;-11584_14033;-11584_14034;-11583_14033,,
30,L0030,P-32,085BNE0042,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11710_13550,13,325.0,30,1.0,,,60.86281,-114.35334,-11712_13550;-11711_13549;-11711_13550;-11711_13551;-11710_13548;-11710_13549;-11710_13550;-11710_13551;-11710_13552;-11709_13549;-11709_13550;-11709_13551;-11708_13550,,
31,L0031,L-30,085BNE0030,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11708_13555,13,325.0,30,1.0,,,60.88421,-114.33424,-11710_13555;-11709_13554;-11709_13555;-11709_13556;-11708_13553;-11708_13554;-11708_13555;-11708_13556;-11708_13557;-11707_13554;-11707_13555;-11707_13556;-11706_13555,,
32,L0032,M-40,085BNE0031,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11718_13549,13,325.0,30,1.0,,,60.85721,-114.42584,-11720_13549;-11719_13548;-11719_13549;-11719_13550;-11718_13547;-11718_13548;-11718_13549;-11718_13550;-11718_13551;-11717_13548;-11717_13549;-11717_13550;-11716_13549,,
33,L0033,M-52,085BNE0032,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11728_13543,13,325.0,30,1.0,,,60.82941,-114.52364,-11730_13543;-11729_13542;-11729_13543;-11729_13544;-11728_13541;-11728_13542;-11728_13543;-11728_13544;-11728_13545;-11727_13542;-11727_13543;-11727_13544;-11726_13543,,
34,L0034,N-32,085BNE0034,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11710_13552,13,325.0,30,1.0,,,60.87111,-114.35644,-11712_13552;-11711_13551;-11711_13552;-11711_13553;-11710_13550;-11710_13551;-11710_13552;-11710_13553;-11710_13554;-11709_13551;-11709_13552;-11709_13553;-11708_13552,,
35,L0035,N-31,085BNE0033,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11709_13552,13,325.0,30,1.0,,,60.87311,-114.34254,-11711_13552;-11710_13551;-11710_13552;-11710_13553;-11709_13550;-11709_13551;-11709_13552;-11709_13553;-11709_13554;-11708_13551;-11708_13552;-11708_13553;-11707_13552,,
36,L0036,N-38,085BNE0035,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11717_13550,13,325.0,30,1.0,,,60.86111,-114.42174,-11719_13550;-11718_13549;-11718_13550;-11718_13551;-11717_13548;-11717_13549;-11717_13550;-11717_13551;-11717_13552;-11716_13549;-11716_13550;-11716_13551;-11715_13550,,
37,L0037,N-42,085BNE0036,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11719_13547,13,325.0,30,1.0,,,60.84971,-114.43724,-11721_13547;-11720_13546;-11720_13547;-11720_13548;-11719_13545;-11719_13546;-11719_13547;-11719_13548;-11719_13549;-11718_13546;-11718_13547;-11718_13548;-11717_13547,,
38,L0038,P-41,085BNE0043,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11718_13546,13,325.0,30,1.0,,,60.84391,-114.43224,-11720_13546;-11719_13545;-11719_13546;-11719_13547;-11718_13544;-11718_13545;-11718_13546;-11718_13547;-11718_13548;-11717_13545;-11717_13546;-11717_13547;-11716_13546,,
39,L0039,O-32,085BNE0037,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11710_13551,13,325.0,30,1.0,,,60.86611,-114.35424,-11712_13551;-11711_13550;-11711_13551;-11711_13552;-11710_13549;-11710_13550;-11710_13551;-11710_13552;-11710_13553;-11709_13550;-11709_13551;-11709_13552;-11708_13551,,
40,L0040,O-42,085BNE0038,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11719_13546,13,325.0,30,1.0,,,60.84331,-114.43694,-11721_13546;-11720_13545;-11720_13546;-11720_13547;-11719_13544;-11719_13545;-11719_13546;-11719_13547;-11719_13548;-11718_13545;-11718_13546;-11718_13547;-11717_13546,,
41,L0041,P-29,085BNE0040,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11708_13551,13,325.0,30,1.0,,,60.86751,-114.33284,-11710_13551;-11709_13550;-11709_13551;-11709_13552;-11708_13549;-11708_13550;-11708_13551;-11708_13552;-11708_13553;-11707_13550;-11707_13551;-11707_13552;-11706_13551,,
42,L0042,Ekati - Misery,076DNE0024,Other metallic,Met,Diam,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11283_14373,13,325.0,30,1.0,,,64.56142,-110.17724,-11285_14373;-11284_14372;-11284_14373;-11284_14374;-11283_14371;-11283_14372;-11283_14373;-11283_14374;-11283_14375;-11282_14372;-11282_14373;-11282_14374;-11281_14373,,
43,L0043,Pensive Yellowknife Mine,085INW0048,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11607_13967,13,325.0,30,1.0,,,62.73751,-113.34894,-11609_13967;-11608_13966;-11608_13967;-11608_13968;-11607_13965;-11607_13966;-11607_13967;-11607_13968;-11607_13969;-11606_13966;-11606_13967;-11606_13968;-11605_13967,,
44,L0044,Joon,085ISE0018,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11558_13898,13,325.0,30,1.0,,,62.42781,-112.86644,-11560_13898;-11559_13897;-11559_13898;-11559_13899;-11558_13896;-11558_13897;-11558_13898;-11558_13899;-11558_13900;-11557_13897;-11557_13898;-11557_13899;-11556_13898,,
45,L0045,Norma,085ISE0017,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11562_13896,13,325.0,30,1.0,,,62.41781,-112.90784,-11564_13896;-11563_13895;-11563_13896;-11563_13897;-11562_13894;-11562_13895;-11562_13896;-11562_13897;-11562_13898;-11561_13895;-11561_13896;-11561_13897;-11560_13896,,
46,L0046,Contact Lake,086FNW0021,Other metallic,Met,Ag-U-Bi,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-12063_14692,13,325.0,30,1.0,,,65.99441,-117.80005,-12065_14692;-12064_14691;-12064_14692;-12064_14693;-12063_14690;-12063_14691;-12063_14692;-12063_14693;-12063_14694;-12062_14691;-12062_14692;-12062_14693;-12061_14692,,
47,L0047,Silver Bay,086FNW0022,Other metallic,Met,Ag-U-Pb-Ni-Bi,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-12080_14605,13,325.0,30,1.0,,,65.60111,-117.96695,-12082_14605;-12081_14604;-12081_14605;-12081_14606;-12080_14603;-12080_14604;-12080_14605;-12080_14606;-12080_14607;-12079_14604;-12079_14605;-12079_14606;-12078_14605,,
48,L0048,I-65,085BNE0024,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11738_13542,13,325.0,30,1.0,,,60.82641,-114.62784,-11740_13542;-11739_13541;-11739_13542;-11739_13543;-11738_13540;-11738_13541;-11738_13542;-11738_13543;-11738_13544;-11737_13541;-11737_13542;-11737_13543;-11736_13542,,
49,L0049,J-44,085BNE0025,Other metallic,Met,Pb-Zn,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11721_13550,13,325.0,30,1.0,,,60.86061,-114.45674,-11723_13550;-11722_13549;-11722_13550;-11722_13551;-11721_13548;-11721_13549;-11721_13550;-11721_13551;-11721_13552;-11720_13549;-11720_13550;-11720_13551;-11719_13550,,
50,L0050,O-28,085BNE0022,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11706_13552,13,325.0,30,1.0,,,60.87171,-114.31674,-11708_13552;-11707_13551;-11707_13552;-11707_13553;-11706_13550;-11706_13551;-11706_13552;-11706_13553;-11706_13554;-11705_13551;-11705_13552;-11705_13553;-11704_13552,,
51,L0051,L-37,085BNE0021,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11715_13550,13,325.0,30,1.0,,,60.86391,-114.40114,-11717_13550;-11716_13549;-11716_13550;-11716_13551;-11715_13548;-11715_13549;-11715_13550;-11715_13551;-11715_13552;-11714_13549;-11714_13550;-11714_13551;-11713_13550,,
52,L0052,A-70,085BNE0020,Other metallic,Met,Pb-Zn,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11743_13547,13,325.0,30,1.0,,,60.84831,-114.67694,-11745_13547;-11744_13546;-11744_13547;-11744_13548;-11743_13545;-11743_13546;-11743_13547;-11743_13548;-11743_13549;-11742_13546;-11742_13547;-11742_13548;-11741_13547,,
53,L0053,I-46,085BNE0023,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11722_13549,13,325.0,30,1.0,,,60.85971,-114.46974,-11724_13549;-11723_13548;-11723_13549;-11723_13550;-11722_13547;-11722_13548;-11722_13549;-11722_13550;-11722_13551;-11721_13548;-11721_13549;-11721_13550;-11720_13549,,
54,L0054,K-53,085BNE0027,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11728_13545,13,325.0,30,1.0,,,60.84111,-114.52724,-11730_13545;-11729_13544;-11729_13545;-11729_13546;-11728_13543;-11728_13544;-11728_13545;-11728_13546;-11728_13547;-11727_13544;-11727_13545;-11727_13546;-11726_13545,,
55,L0055,J-69,085BNE0026,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11743_13539,13,325.0,30,1.0,,,60.81141,-114.67034,-11745_13539;-11744_13538;-11744_13539;-11744_13540;-11743_13537;-11743_13538;-11743_13539;-11743_13540;-11743_13541;-11742_13538;-11742_13539;-11742_13540;-11741_13539,,
56,L0056,Blanchet Island Mine,085HNE0046,Other metallic,Met,Ni-Co,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11506_13802,10,250.0,30,1.0,,,61.99611,-112.35644,-11508_13802;-11507_13801;-11507_13802;-11506_13800;-11506_13801;-11506_13802;-11506_13804;-11505_13801;-11505_13802;-11504_13802,,
57,L0057,Sunset Yellowknife,085INE0157,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11503_13993,13,325.0,30,1.0,,,62.85422,-112.32944,-11505_13993;-11504_13992;-11504_13993;-11504_13994;-11503_13991;-11503_13992;-11503_13993;-11503_13994;-11503_13995;-11502_13992;-11502_13993;-11502_13994;-11501_13993,,
58,L0058,Gilmour Lake 1,085INE0125,Other metallic,Met,W,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11562_13925,13,325.0,30,1.0,,,62.54691,-112.91114,-11564_13925;-11563_13924;-11563_13925;-11563_13926;-11562_13923;-11562_13924;-11562_13925;-11562_13926;-11562_13927;-11561_13924;-11561_13925;-11561_13926;-11560_13925,,
59,L0059,Outpost Island,085HNW0034,Other metallic,Met,Au-Cu-W-Ag-Mo-Sn-Ti,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11619_13744,13,325.0,30,1.0,,,61.73581,-113.45894,-11621_13744;-11620_13743;-11620_13744;-11620_13745;-11619_13742;-11619_13743;-11619_13744;-11619_13745;-11619_13746;-11618_13743;-11618_13744;-11618_13745;-11617_13744,,
60,L0060,K-57,085BNE0028,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11732_13543,13,325.0,30,1.0,,,60.83281,-114.56754,-11734_13543;-11733_13542;-11733_13543;-11733_13544;-11732_13541;-11732_13542;-11732_13543;-11732_13544;-11732_13545;-11731_13542;-11731_13543;-11731_13544;-11730_13543,,
61,L0061,LUX,085HNE0036,Other metallic,Met,Ni-Co,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11547_13790,13,325.0,30,1.0,,,61.94001,-112.75814,-11549_13790;-11548_13789;-11548_13790;-11548_13791;-11547_13788;-11547_13789;-11547_13790;-11547_13791;-11547_13792;-11546_13789;-11546_13790;-11546_13791;-11545_13790,,
62,L0062,K-77,085BNE0011,Other metallic,Met,Pb-Zn,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11749_13535,13,325.0,30,1.0,,,60.79611,-114.73194,-11751_13535;-11750_13534;-11750_13535;-11750_13536;-11749_13533;-11749_13534;-11749_13535;-11749_13536;-11749_13537;-11748_13534;-11748_13535;-11748_13536;-11747_13535,,
63,L0063,X-15,085BNE0012,Other metallic,Met,Zn-Pb,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-11696_13555,13,325.0,30,1.0,,,60.88691,-114.21144,-11698_13555;-11697_13554;-11697_13555;-11697_13556;-11696_13553;-11696_13554;-11696_13555;-11696_13556;-11696_13557;-11695_13554;-11695_13555;-11695_13556;-11694_13555,,
