rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,lat,lon,cell_ids,minfile_url,capsule
52,L0052,Grafter,105D 210,Silver,Ag-Au-Cu,"Silver, Gold, Copper",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Ag-Au-Cu). Deposit itself unclaimed.,,-13747_13507,13,325.0,32,1.0,,60.67051,-135.12406,-13749_13507;-13748_13506;-13748_13507;-13748_13508;-13747_13505;-13747_13506;-13747_13507;-13747_13508;-13747_13509;-13746_13506;-13746_13507;-13746_13508;-13745_13507,https://data.geology.gov.yk.ca/Occurrence/16714,
53,L0053,Arctic Chief,105D 209,Copper,Cu-Au-Ag-Met,"Copper, Gold, Silver, Gallium",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Cu-Au-Ag-Met). Deposit itself unclaimed.,,-13746_13505,13,325.0,32,1.0,,60.66139,-135.11699,-13748_13505;-13747_13504;-13747_13505;-13747_13506;-13746_13503;-13746_13504;-13746_13505;-13746_13506;-13746_13507;-13745_13504;-13745_13505;-13745_13506;-13744_13505,https://data.geology.gov.yk.ca/Occurrence/16713,
54,L0054,North Star,105D 208,Copper,Cu-Au-Ag,"Copper, Gold, Silver",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Cu-Au-Ag). Deposit itself unclaimed.,,-13739_13497,13,325.0,32,1.0,,60.62502,-135.04296,-13741_13497;-13740_13496;-13740_13497;-13740_13498;-13739_13495;-13739_13496;-13739_13497;-13739_13498;-13739_13499;-13738_13496;-13738_13497;-13738_13498;-13737_13497,https://data.geology.gov.yk.ca/Occurrence/16711,
55,L0055,Ibis,106C 064,Gold,Au,Gold,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Au). Deposit itself unclaimed.,,-13465_14272,13,325.0,32,1.0,,64.10741,-132.34981,-13467_14272;-13466_14271;-13466_14272;-13466_14273;-13465_14270;-13465_14271;-13465_14272;-13465_14273;-13465_14274;-13464_14271;-13464_14272;-13464_14273;-13463_14272,https://data.geology.gov.yk.ca/Occurrence/16683,
56,L0056,Valerie,105D 207,Copper,Cu-Au,"Copper, Gold",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Cu-Au). Deposit itself unclaimed.,,-13741_13498,13,325.0,32,1.0,,60.63121,-135.06118,-13743_13498;-13742_13497;-13742_13498;-13742_13499;-13741_13496;-13741_13497;-13741_13498;-13741_13499;-13741_13500;-13740_13497;-13740_13498;-13740_13499;-13739_13498,https://data.geology.gov.yk.ca/Occurrence/16710,
57,L0057,Nucleus,115I 107,Gold,Au-Ag-Cu-W,"Gold, Silver, Copper, Tungsten, Molybdenum",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Au-Ag-Cu-W). Deposit itself unclaimed.,,-13971_13878,13,325.0,32,1.0,,62.33713,-137.3296,-13973_13878;-13972_13877;-13972_13878;-13972_13879;-13971_13876;-13971_13877;-13971_13878;-13971_13879;-13971_13880;-13970_13877;-13970_13878;-13970_13879;-13969_13878,https://data.geology.gov.yk.ca/Occurrence/14335,
58,L0058,Antoniuk,115I 111,Gold,Au-Ag-Cu,"Gold, Silver, Copper",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Au-Ag-Cu). Deposit itself unclaimed.,,-13947_13863,13,325.0,32,1.0,,62.2675,-137.0944,-13949_13863;-13948_13862;-13948_13863;-13948_13864;-13947_13861;-13947_13862;-13947_13863;-13947_13864;-13947_13865;-13946_13862;-13946_13863;-13946_13864;-13945_13863,https://data.geology.gov.yk.ca/Occurrence/14339,
59,L0059,Big Chief,105D 206,Copper,Cu-Au,"Copper, Gold",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Cu-Au). Deposit itself unclaimed.,,-13741_13500,13,325.0,32,1.0,,60.63812,-135.06428,-13743_13500;-13742_13499;-13742_13500;-13742_13501;-13741_13498;-13741_13499;-13741_13500;-13741_13501;-13741_13502;-13740_13499;-13740_13500;-13740_13501;-13739_13500,https://data.geology.gov.yk.ca/Occurrence/16709,
60,L0060,Middle Chief,105D 205,Copper,Cu-Au-Met,"Copper, Gold, Gallium, Platinum, Palladium",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Cu-Au-Met). Deposit itself unclaimed.,,-13741_13500,13,325.0,32,1.0,,60.63763,-135.06249,-13743_13500;-13742_13499;-13742_13500;-13742_13501;-13741_13498;-13741_13499;-13741_13500;-13741_13501;-13741_13502;-13740_13499;-13740_13500;-13740_13501;-13739_13500,https://data.geology.gov.yk.ca/Occurrence/16708,
61,L0061,Little Chief,105D 204,Copper,Cu-Ag-Au-Met,"Copper, Silver, Gold, Platinum, Palladium, Gallium",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Cu-Ag-Au-Met). Deposit itself unclaimed.,,-13740_13500,13,325.0,32,1.0,,60.63611,-135.05806,-13742_13500;-13741_13499;-13741_13500;-13741_13501;-13740_13498;-13740_13499;-13740_13500;-13740_13501;-13740_13502;-13739_13499;-13739_13500;-13739_13501;-13738_13500,https://data.geology.gov.yk.ca/Occurrence/16707,
62,L0062,Bomber,115J 027,Lead,Pb-Zn-Ag-Au,"Lead, Zinc, Silver, Gold, Copper, Bismuth",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Pb-Zn-Ag-Au). Deposit itself unclaimed.,,-14123_13964,13,325.0,32,1.0,,62.72028,-138.82056,-14125_13964;-14124_13963;-14124_13964;-14124_13965;-14123_13962;-14123_13963;-14123_13964;-14123_13965;-14123_13966;-14122_13963;-14122_13964;-14122_13965;-14121_13964,https://data.geology.gov.yk.ca/Occurrence/14376,
63,L0063,Logjam-Main,105B 038,Silver,Ag-Au-Zn-Pb,"Silver, Gold, Zinc, Lead",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Ag-Au-Zn-Pb). Deposit itself unclaimed.,,-13389_13362,13,325.0,32,1.0,,60.01996,-131.60149,-13391_13362;-13390_13361;-13390_13362;-13390_13363;-13389_13360;-13389_13361;-13389_13362;-13389_13363;-13389_13364;-13388_13361;-13388_13362;-13388_13363;-13387_13362,https://data.geology.gov.yk.ca/Occurrence/12624,
64,L0064,Red Mountain,105C 009,Other metallic,Met-W-Ag-Cu,"Molybdenum Disulfide, Tungsten, Silver, Copper",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met-W-Ag-Cu). Deposit itself unclaimed.,,-13607_13578,13,325.0,32,1.0,,60.98917,-133.74944,-13609_13578;-13608_13577;-13608_13578;-13608_13579;-13607_13576;-13607_13577;-13607_13578;-13607_13579;-13607_13580;-13606_13577;-13606_13578;-13606_13579;-13605_13578,https://data.geology.gov.yk.ca/Occurrence/12735,
65,L0065,Clark,106D 011,Lead,Pb-Zn-Ag-Cu,"Lead, Zinc, Silver, Copper",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Pb-Zn-Ag-Cu). Deposit itself unclaimed.,,-13730_14274,13,325.0,32,1.0,,64.11694,-134.95667,-13732_14274;-13731_14273;-13731_14274;-13731_14275;-13730_14272;-13730_14273;-13730_14274;-13730_14275;-13730_14276;-13729_14273;-13729_14274;-13729_14275;-13728_14274,https://data.geology.gov.yk.ca/Occurrence/13899,
66,L0066,Paddy,105M 020,Lead,Pb-Ag-Zn-Au,"Lead, Silver, Zinc, Gold",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Pb-Ag-Zn-Au). Deposit itself unclaimed.,,-13773_14237,13,325.0,32,1.0,,63.94796,-135.3826,-13775_14237;-13774_14236;-13774_14237;-13774_14238;-13773_14235;-13773_14236;-13773_14237;-13773_14238;-13773_14239;-13772_14236;-13772_14237;-13772_14238;-13771_14237,https://data.geology.gov.yk.ca/Occurrence/13648,
67,L0067,Formo Mine,105M 018,Lead,Pb-Zn-Ag,"Lead, Zinc, Silver",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Pb-Zn-Ag). Deposit itself unclaimed.,,-13772_14236,13,325.0,32,1.0,,63.94524,-135.3666,-13774_14236;-13773_14235;-13773_14236;-13773_14237;-13772_14234;-13772_14235;-13772_14236;-13772_14237;-13772_14238;-13771_14235;-13771_14236;-13771_14237;-13770_14236,https://data.geology.gov.yk.ca/Occurrence/13646,
68,L0068,Runer,105M 016,Lead,Pb-Ag-Zn-Au,"Lead, Silver, Zinc, Gold",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Pb-Ag-Zn-Au). Deposit itself unclaimed.,,-13760_14230,13,325.0,32,1.0,,63.91538,-135.2481,-13762_14230;-13761_14229;-13761_14230;-13761_14231;-13760_14228;-13760_14229;-13760_14230;-13760_14231;-13760_14232;-13759_14229;-13759_14230;-13759_14231;-13758_14230,https://data.geology.gov.yk.ca/Occurrence/13644,
69,L0069,Maybrun,105M 014,Silver,Ag-Pb,"Silver, Lead",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Ag-Pb). Deposit itself unclaimed.,,-13760_14226,13,325.0,32,1.0,,63.8995,-135.2484,-13762_14226;-13761_14225;-13761_14226;-13761_14227;-13760_14224;-13760_14225;-13760_14226;-13760_14227;-13760_14228;-13759_14225;-13759_14226;-13759_14227;-13758_14226,https://data.geology.gov.yk.ca/Occurrence/13642,
70,L0070,Vanguard,105M 010,Silver,Ag-Pb,"Silver, Lead",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Ag-Pb). Deposit itself unclaimed.,,-13758_14231,13,325.0,32,1.0,,63.92289,-135.2286,-13760_14231;-13759_14230;-13759_14231;-13759_14232;-13758_14229;-13758_14230;-13758_14231;-13758_14232;-13758_14233;-13757_14230;-13757_14231;-13757_14232;-13756_14231,https://data.geology.gov.yk.ca/Occurrence/13638,
71,L0071,Comstock,105M 008,Lead,Pb-Zn-Ag,"Lead, Zinc, Silver",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Pb-Zn-Ag). Deposit itself unclaimed.,,-13755_14235,13,325.0,32,1.0,,63.93742,-135.2052,-13757_14235;-13756_14234;-13756_14235;-13756_14236;-13755_14233;-13755_14234;-13755_14235;-13755_14236;-13755_14237;-13754_14234;-13754_14235;-13754_14236;-13753_14235,https://data.geology.gov.yk.ca/Occurrence/13636,
72,L0072,Dixie Mine,105M 101,Silver,Ag-Pb-Zn-Met,"Silver, Lead, Zinc, Cadmium",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Ag-Pb-Zn-Met). Deposit itself unclaimed.,,-13782_14229,13,325.0,32,1.0,,63.91285,-135.4699,-13784_14229;-13783_14228;-13783_14229;-13783_14230;-13782_14227;-13782_14228;-13782_14229;-13782_14230;-13782_14231;-13781_14228;-13781_14229;-13781_14230;-13780_14229,https://data.geology.gov.yk.ca/Occurrence/16990,
73,L0073,Duncan,105M 003,Silver,Ag-Pb,"Silver, Lead",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Ag-Pb). Deposit itself unclaimed.,,-13751_14236,13,325.0,32,1.0,,63.94365,-135.1587,-13753_14236;-13752_14235;-13752_14236;-13752_14237;-13751_14234;-13751_14235;-13751_14236;-13751_14237;-13751_14238;-13750_14235;-13750_14236;-13750_14237;-13749_14236,https://data.geology.gov.yk.ca/Occurrence/13631,
74,L0074,Galkeno Mine,105M 105,Silver,Ag-Pb-Zn-Met,"Silver, Lead, Zinc, Cadmium",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Ag-Pb-Zn-Met). Deposit itself unclaimed.,,-13771_14232,13,325.0,32,1.0,,63.924,-135.361,-13773_14232;-13772_14231;-13772_14232;-13772_14233;-13771_14230;-13771_14231;-13771_14232;-13771_14233;-13771_14234;-13770_14231;-13770_14232;-13770_14233;-13769_14232,https://data.geology.gov.yk.ca/Occurrence/16994,
75,L0075,Clear Lake,105L 045,Lead,Pb-Ag-Zn-Met,"Lead, Silver, Zinc, Titanium, Barite, Phosphorus",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Pb-Ag-Zn-Met). Deposit itself unclaimed.,,-13749_13978,13,325.0,32,1.0,,62.78444,-135.14333,-13751_13978;-13750_13977;-13750_13978;-13750_13979;-13749_13976;-13749_13977;-13749_13978;-13749_13979;-13749_13980;-13748_13977;-13748_13978;-13748_13979;-13747_13978,https://data.geology.gov.yk.ca/Occurrence/13609,
76,L0076,Peso,106D 021,Other metallic,Met-Cu-Au-Pb,"Antimony, Arsenic, Bismuth, Cadmium, Copper, Gold, Lead, Silver, Zinc",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met-Cu-Au-Pb). Deposit itself unclaimed.,,-13831_14254,13,325.0,32,1.0,,64.02444,-135.945,-13833_14254;-13832_14253;-13832_14254;-13832_14255;-13831_14252;-13831_14253;-13831_14254;-13831_14255;-13831_14256;-13830_14253;-13830_14254;-13830_14255;-13829_14254,https://data.geology.gov.yk.ca/Occurrence/13908,
77,L0077,Hector-Calumet Mine,105M 107,Silver,Ag-Pb-Zn-Met,"Silver, Lead, Zinc, Cadmium, Iridium",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Ag-Pb-Zn-Met). Deposit itself unclaimed.,,-13774_14231,13,325.0,32,1.0,,63.92154,-135.3897,-13776_14231;-13775_14230;-13775_14231;-13775_14232;-13774_14229;-13774_14230;-13774_14231;-13774_14232;-13774_14233;-13773_14230;-13773_14231;-13773_14232;-13772_14231,https://data.geology.gov.yk.ca/Occurrence/16996,
78,L0078,McKay Hill - Central,106D 038,Silver,Ag-Pb-Cu-Zn,"Silver, Lead, Copper, Zinc, Gold",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Ag-Pb-Cu-Zn). Deposit itself unclaimed.,,-13774_14326,13,325.0,32,1.0,,64.34867,-135.38854,-13776_14326;-13775_14325;-13775_14326;-13775_14327;-13774_14324;-13774_14325;-13774_14326;-13774_14327;-13774_14328;-13773_14325;-13773_14326;-13773_14327;-13772_14326,https://data.geology.gov.yk.ca/Occurrence/13917,
79,L0079,Husky Mine,105M 110,Silver,Ag-Zn-Pb-Met,"Silver, Zinc, Lead, Cadmium",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Ag-Zn-Pb-Met). Deposit itself unclaimed.,,-13786_14228,13,325.0,32,1.0,,63.90981,-135.51,-13788_14228;-13787_14227;-13787_14228;-13787_14229;-13786_14226;-13786_14227;-13786_14228;-13786_14229;-13786_14230;-13785_14227;-13785_14228;-13785_14229;-13784_14228,https://data.geology.gov.yk.ca/Occurrence/16999,
80,L0080,Husky SW Mine,105M 111,Silver,Ag-Zn-Pb-Met,"Silver, Zinc, Lead, Cadmium",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Ag-Zn-Pb-Met). Deposit itself unclaimed.,,-13788_14227,13,325.0,32,1.0,,63.90466,-135.5312,-13790_14227;-13789_14226;-13789_14227;-13789_14228;-13788_14225;-13788_14226;-13788_14227;-13788_14228;-13788_14229;-13787_14226;-13787_14227;-13787_14228;-13786_14227,https://data.geology.gov.yk.ca/Occurrence/17000,
81,L0081,Jock Mine,105M 112,Silver,Ag-Pb-Zn-Met,"Silver, Lead, Zinc, Cadmium",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Ag-Pb-Zn-Met). Deposit itself unclaimed.,,-13775_14230,13,325.0,32,1.0,,63.91588,-135.4021,-13777_14230;-13776_14229;-13776_14230;-13776_14231;-13775_14228;-13775_14229;-13775_14230;-13775_14231;-13775_14232;-13774_14229;-13774_14230;-13774_14231;-13773_14230,https://data.geology.gov.yk.ca/Occurrence/17001,
82,L0082,Elsa Mine,105M 103,Silver,Ag-Pb-Zn-Met,"Silver, Lead, Zinc, Cadmium",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Ag-Pb-Zn-Met). Deposit itself unclaimed.,,-13784_14228,13,325.0,32,1.0,,63.90986,-135.4831,-13786_14228;-13785_14227;-13785_14228;-13785_14229;-13784_14226;-13784_14227;-13784_14228;-13784_14229;-13784_14230;-13783_14227;-13783_14228;-13783_14229;-13782_14228,https://data.geology.gov.yk.ca/Occurrence/16992,
83,L0083,Siltstone,106C 135,Lead,Pb-Zn-Ag,"Lead, Zinc, Silver",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Pb-Zn-Ag). Deposit itself unclaimed.,,-13604_14309,13,325.0,32,1.0,,64.27363,-133.72234,-13606_14309;-13605_14308;-13605_14309;-13605_14310;-13604_14307;-13604_14308;-13604_14309;-13604_14310;-13604_14311;-13603_14308;-13603_14309;-13603_14310;-13602_14309,https://data.geology.gov.yk.ca/Occurrence/16884,
84,L0084,Craig,106C 073,Lead,Pb-Ag-Zn,"Lead, Silver, Zinc",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Pb-Ag-Zn). Deposit itself unclaimed.,,-13570_14284,13,325.0,32,1.0,,64.15761,-133.38369,-13572_14284;-13571_14283;-13571_14284;-13571_14285;-13570_14282;-13570_14283;-13570_14284;-13570_14285;-13570_14286;-13569_14283;-13569_14284;-13569_14285;-13568_14284,https://data.geology.gov.yk.ca/Occurrence/13866,
85,L0085,AurMac Airstrip,105M 088,Gold,Au,Gold,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Au). Deposit itself unclaimed.,,-13803_14222,13,325.0,32,1.0,,63.881,-135.674,-13805_14222;-13804_14221;-13804_14222;-13804_14223;-13803_14220;-13803_14221;-13803_14222;-13803_14223;-13803_14224;-13802_14221;-13802_14222;-13802_14223;-13801_14222,https://data.geology.gov.yk.ca/Occurrence/16940,
86,L0086,Powerline,105M 089,Gold,Au,Gold,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Au). Deposit itself unclaimed.,,-13802_14220,13,325.0,32,1.0,,63.872,-135.667,-13804_14220;-13803_14219;-13803_14220;-13803_14221;-13802_14218;-13802_14219;-13802_14220;-13802_14221;-13802_14222;-13801_14219;-13801_14220;-13801_14221;-13800_14220,https://data.geology.gov.yk.ca/Occurrence/16941,
87,L0087,Olive-Shamrock,106D 127,Gold,Au-Ag,"Gold, Silver",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Au-Ag). Deposit itself unclaimed.,,-13814_14257,13,325.0,32,1.0,,64.038,-135.778,-13816_14257;-13815_14256;-13815_14257;-13815_14258;-13814_14255;-13814_14256;-13814_14257;-13814_14258;-13814_14259;-13813_14256;-13813_14257;-13813_14258;-13812_14257,https://data.geology.gov.yk.ca/Occurrence/16942,
88,L0088,Gambler,105M 069,Lead,Pb-Ag-Zn,"Lead, Silver, Zinc",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Pb-Ag-Zn). Deposit itself unclaimed.,,-13757_14237,13,325.0,32,1.0,,63.94761,-135.2202,-13759_14237;-13758_14236;-13758_14237;-13758_14238;-13757_14235;-13757_14236;-13757_14237;-13757_14238;-13757_14239;-13756_14236;-13756_14237;-13756_14238;-13755_14237,https://data.geology.gov.yk.ca/Occurrence/13697,
89,L0089,Minto East,115I 164,Copper,Cu-Au-Ag,"Copper, Gold, Silver",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Cu-Au-Ag). Deposit itself unclaimed.,,-13962_13940,13,325.0,32,1.0,,62.616,-137.242,-13964_13940;-13963_13939;-13963_13940;-13963_13941;-13962_13938;-13962_13939;-13962_13940;-13962_13941;-13962_13942;-13961_13939;-13961_13940;-13961_13941;-13960_13940,https://data.geology.gov.yk.ca/Occurrence/16943,
90,L0090,Minto South,115I 166,Copper,Cu-Ag-Au,"Copper, Silver, Gold",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Cu-Ag-Au). Deposit itself unclaimed.,,-13963_13940,13,325.0,32,1.0,,62.614,-137.243,-13965_13940;-13964_13939;-13964_13940;-13964_13941;-13963_13938;-13963_13939;-13963_13940;-13963_13941;-13963_13942;-13962_13939;-13962_13940;-13962_13941;-13961_13940,https://data.geology.gov.yk.ca/Occurrence/16945,
91,L0091,Caribou Hill,105M 062,Silver,Ag-Pb,"Silver, Lead",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Ag-Pb). Deposit itself unclaimed.,,-13749_14236,13,325.0,32,1.0,,63.94593,-135.1474,-13751_14236;-13750_14235;-13750_14236;-13750_14237;-13749_14234;-13749_14235;-13749_14236;-13749_14237;-13749_14238;-13748_14235;-13748_14236;-13748_14237;-13747_14236,https://data.geology.gov.yk.ca/Occurrence/13690,
92,L0092,Cream And Jean,105M 024,Lead,Pb-Ag-Zn-Cu,"Lead, Silver, Zinc, Copper",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Pb-Ag-Zn-Cu). Deposit itself unclaimed.,,-13778_14234,13,325.0,32,1.0,,63.93357,-135.4317,-13780_14234;-13779_14233;-13779_14234;-13779_14235;-13778_14232;-13778_14233;-13778_14234;-13778_14235;-13778_14236;-13777_14233;-13777_14234;-13777_14235;-13776_14234,https://data.geology.gov.yk.ca/Occurrence/13652,
93,L0093,Augusta,115I 169,Gold,Au-Ag,"Gold, Silver",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Au-Ag). Deposit itself unclaimed.,,-13952_13868,13,325.0,32,1.0,,62.29049,-137.1355,-13954_13868;-13953_13867;-13953_13868;-13953_13869;-13952_13866;-13952_13867;-13952_13868;-13952_13869;-13952_13870;-13951_13867;-13951_13868;-13951_13869;-13950_13868,https://data.geology.gov.yk.ca/Occurrence/16954,
94,L0094,Vera Main,106C 083,Lead,Pb-Zn-Ag,"Lead, Zinc, Silver",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Pb-Zn-Ag). Deposit itself unclaimed.,,-13608_14319,13,325.0,32,1.0,,64.31773,-133.75456,-13610_14319;-13609_14318;-13609_14319;-13609_14320;-13608_14317;-13608_14318;-13608_14319;-13608_14320;-13608_14321;-13607_14318;-13607_14319;-13607_14320;-13606_14319,https://data.geology.gov.yk.ca/Occurrence/13875,
95,L0095,Sunrise,106C 129,Gold,Au,Gold,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Au). Deposit itself unclaimed.,,-13464_14273,13,325.0,32,1.0,,64.11038,-132.34029,-13466_14273;-13465_14272;-13465_14273;-13465_14274;-13464_14271;-13464_14272;-13464_14273;-13464_14274;-13464_14275;-13463_14272;-13463_14273;-13463_14274;-13462_14273,https://data.geology.gov.yk.ca/Occurrence/16860,
96,L0096,Cobalt,105M 034,Lead,Pb-Ag-Met-Cu,"Lead, Silver, Antimony, Copper, Zinc",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Pb-Ag-Met-Cu). Deposit itself unclaimed.,,-13731_14244,13,325.0,32,1.0,,63.97833,-134.97111,-13733_14244;-13732_14243;-13732_14244;-13732_14245;-13731_14242;-13731_14243;-13731_14244;-13731_14245;-13731_14246;-13730_14243;-13730_14244;-13730_14245;-13729_14244,https://data.geology.gov.yk.ca/Occurrence/13662,
97,L0097,Mcquesten,105M 029,Lead,Pb-Au-Zn-Ag,"Lead, Gold, Zinc, Silver, Bismuth",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Pb-Au-Zn-Ag). Deposit itself unclaimed.,,-13803_14222,13,325.0,32,1.0,,63.88333,-135.67889,-13805_14222;-13804_14221;-13804_14222;-13804_14223;-13803_14220;-13803_14221;-13803_14222;-13803_14223;-13803_14224;-13802_14221;-13802_14222;-13802_14223;-13801_14222,https://data.geology.gov.yk.ca/Occurrence/13657,
98,L0098,Black Cap Mine,105M 092,Silver,Ag-Pb-Zn,"Silver, Lead, Zinc",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Ag-Pb-Zn). Deposit itself unclaimed.,,-13762_14236,13,325.0,32,1.0,,63.94255,-135.2668,-13764_14236;-13763_14235;-13763_14236;-13763_14237;-13762_14234;-13762_14235;-13762_14236;-13762_14237;-13762_14238;-13761_14235;-13761_14236;-13761_14237;-13760_14236,https://data.geology.gov.yk.ca/Occurrence/16981,
