rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,lat,lon,cell_ids,minfile_url,capsule
54,L0054,Little Sevogle River 1,60,Other metallic,Met,Au,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10105_10464,12,300.0,17,1.0,,47.0005,-65.99,-10106_10463;-10106_10464;-10106_10465;-10105_10462;-10105_10463;-10105_10464;-10105_10465;-10105_10466;-10104_10463;-10104_10464;-10104_10465;-10103_10464,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=60,
55,L0055,Pabineau Lake,65,Other metallic,Met,Mo,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10071_10577,13,325.0,17,1.0,,47.50967,-65.76417,-10073_10577;-10072_10576;-10072_10577;-10072_10578;-10071_10575;-10071_10576;-10071_10577;-10071_10578;-10071_10579;-10070_10576;-10070_10577;-10070_10578;-10069_10577,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=65,
56,L0056,Roche Long Lac,66,Other metallic,Met,"Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10102_10517,13,325.0,17,1.0,,47.24128,-65.96978,-10104_10517;-10103_10516;-10103_10517;-10103_10518;-10102_10515;-10102_10516;-10102_10517;-10102_10518;-10102_10519;-10101_10516;-10101_10517;-10101_10518;-10100_10517,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=66,
57,L0057,Mullin Stream,67,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10104_10476,13,325.0,17,1.0,,47.05753,-65.98131,-10106_10476;-10105_10475;-10105_10476;-10105_10477;-10104_10474;-10104_10475;-10104_10476;-10104_10477;-10104_10478;-10103_10475;-10103_10476;-10103_10477;-10102_10476,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=67,
58,L0058,Napan River,68,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10004_10474,13,325.0,17,1.0,,47.04892,-65.33052,-10006_10474;-10005_10473;-10005_10474;-10005_10475;-10004_10472;-10004_10473;-10004_10474;-10004_10475;-10004_10476;-10003_10473;-10003_10474;-10003_10475;-10002_10474,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=68,
59,L0059,Austin Brook,69,Other metallic,Met,"Ag, Fe, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10080_10552,13,325.0,17,1.0,,47.39779,-65.82302,-10082_10552;-10081_10551;-10081_10552;-10081_10553;-10080_10550;-10080_10551;-10080_10552;-10080_10553;-10080_10554;-10079_10551;-10079_10552;-10079_10553;-10078_10552,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=69,
60,L0060,Lavigne Brook,70,Other metallic,Met,"Ag, Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10085_10619,13,325.0,17,1.0,,47.69693,-65.85773,-10087_10619;-10086_10618;-10086_10619;-10086_10620;-10085_10617;-10085_10618;-10085_10619;-10085_10620;-10085_10621;-10084_10618;-10084_10619;-10084_10620;-10083_10619,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=70,
61,L0061,Belledune Pond,72,Other metallic,Met,"Ag, Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10104_10648,13,325.0,17,1.0,,47.82638,-65.97922,-10106_10648;-10105_10647;-10105_10648;-10105_10649;-10104_10646;-10104_10647;-10104_10648;-10104_10649;-10104_10650;-10103_10647;-10103_10648;-10103_10649;-10102_10648,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=72,
62,L0062,Ellis Brook,73,Other metallic,Met,"Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10090_10636,13,325.0,17,1.0,,47.77225,-65.88997,-10092_10636;-10091_10635;-10091_10636;-10091_10637;-10090_10634;-10090_10635;-10090_10636;-10090_10637;-10090_10638;-10089_10635;-10089_10636;-10089_10637;-10088_10636,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=73,
63,L0063,Patapat Brook South,74,Other metallic,Met,"Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10104_10651,13,325.0,17,1.0,,47.84393,-65.97857,-10106_10651;-10105_10650;-10105_10651;-10105_10652;-10104_10649;-10104_10650;-10104_10651;-10104_10652;-10104_10653;-10103_10650;-10103_10651;-10103_10652;-10102_10651,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=74,
64,L0064,Patapat Brook,75,Other metallic,Met,"Ag, Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10102_10654,13,325.0,17,1.0,,47.85405,-65.96924,-10104_10654;-10103_10653;-10103_10654;-10103_10655;-10102_10652;-10102_10653;-10102_10654;-10102_10655;-10102_10656;-10101_10653;-10101_10654;-10101_10655;-10100_10654,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=75,
65,L0065,Mitchell Settlement D,76,Other metallic,Met,"Ag, Cu",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10104_10655,13,325.0,17,1.0,,47.85948,-65.98329,-10106_10655;-10105_10654;-10105_10655;-10105_10656;-10104_10653;-10104_10654;-10104_10655;-10104_10656;-10104_10657;-10103_10654;-10103_10655;-10103_10656;-10102_10655,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=76,
66,L0066,Bradley Brook D,77,Other metallic,Met,"Ag, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10097_10613,13,325.0,17,1.0,,47.6717,-65.93435,-10099_10613;-10098_10612;-10098_10613;-10098_10614;-10097_10611;-10097_10612;-10097_10613;-10097_10614;-10097_10615;-10096_10612;-10096_10613;-10096_10614;-10095_10613,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=77,
67,L0067,Green River Mountain,78,Other metallic,Met,"Au, Cu, Mo",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10436_10548,13,325.0,17,1.0,,47.38142,-68.14997,-10438_10548;-10437_10547;-10437_10548;-10437_10549;-10436_10546;-10436_10547;-10436_10548;-10436_10549;-10436_10550;-10435_10547;-10435_10548;-10435_10549;-10434_10548,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=78,
68,L0068,Zarina,80,Other metallic,Met,"Ag, Au, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10096_10613,13,325.0,17,1.0,,47.67261,-65.93169,-10098_10613;-10097_10612;-10097_10613;-10097_10614;-10096_10611;-10096_10612;-10096_10613;-10096_10614;-10096_10615;-10095_10612;-10095_10613;-10095_10614;-10094_10613,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=80,
69,L0069,Bradley Brook A,81,Other metallic,Met,"Ag, Au",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10098_10613,13,325.0,17,1.0,,47.67059,-65.93885,-10100_10613;-10099_10612;-10099_10613;-10099_10614;-10098_10611;-10098_10612;-10098_10613;-10098_10614;-10098_10615;-10097_10612;-10097_10613;-10097_10614;-10096_10613,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=81,
70,L0070,North Bradley Brook,82,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10099_10613,13,325.0,17,1.0,,47.66892,-65.9508,-10101_10613;-10100_10612;-10100_10613;-10100_10614;-10099_10611;-10099_10612;-10099_10613;-10099_10614;-10099_10615;-10098_10612;-10098_10613;-10098_10614;-10097_10613,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=82,
71,L0071,Antinouri Lake West A,85,Other metallic,Met,"Ag, Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10105_10639,12,300.0,17,1.0,,47.78952,-65.98515,-10106_10638;-10106_10639;-10106_10640;-10105_10637;-10105_10638;-10105_10639;-10105_10640;-10105_10641;-10104_10638;-10104_10639;-10104_10640;-10103_10639,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=85,
72,L0072,Antinouri Lake South A,86,Other metallic,Met,"Ag, Au, Cu",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10103_10635,13,325.0,17,1.0,,47.76978,-65.97576,-10105_10635;-10104_10634;-10104_10635;-10104_10636;-10103_10633;-10103_10634;-10103_10635;-10103_10636;-10103_10637;-10102_10634;-10102_10635;-10102_10636;-10101_10635,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=86,
73,L0073,Dorchester Mine (Cu),87,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9874_10227,13,325.0,17,1.0,,45.93698,-64.47692,-9876_10227;-9875_10226;-9875_10227;-9875_10228;-9874_10225;-9874_10226;-9874_10227;-9874_10228;-9874_10229;-9873_10226;-9873_10227;-9873_10228;-9872_10227,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=87,
74,L0074,Popelogan Lake,88,Other metallic,Met,"Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10202_10642,13,325.0,17,1.0,,47.80197,-66.61857,-10204_10642;-10203_10641;-10203_10642;-10203_10643;-10202_10640;-10202_10641;-10202_10642;-10202_10643;-10202_10644;-10201_10641;-10201_10642;-10201_10643;-10200_10642,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=88,
75,L0075,Popelogan,89,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10203_10636,13,325.0,17,1.0,,47.77223,-66.62499,-10205_10636;-10204_10635;-10204_10636;-10204_10637;-10203_10634;-10203_10635;-10203_10636;-10203_10637;-10203_10638;-10202_10635;-10202_10636;-10202_10637;-10201_10636,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=89,
76,L0076,Patapedia North,90,Other metallic,Met,"Ag, Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10325_10654,13,325.0,17,1.0,,47.85614,-67.4208,-10327_10654;-10326_10653;-10326_10654;-10326_10655;-10325_10652;-10325_10653;-10325_10654;-10325_10655;-10325_10656;-10324_10653;-10324_10654;-10324_10655;-10323_10654,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=90,
77,L0077,Goulette Brook,91,Other metallic,Met,"Ag, Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10197_10653,13,325.0,17,1.0,,47.85142,-66.59095,-10199_10653;-10198_10652;-10198_10653;-10198_10654;-10197_10651;-10197_10652;-10197_10653;-10197_10654;-10197_10655;-10196_10652;-10196_10653;-10196_10654;-10195_10653,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=91,
78,L0078,Patapedia South,92,Other metallic,Met,"Ag, Cu",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10324_10649,13,325.0,17,1.0,,47.83336,-67.41636,-10326_10649;-10325_10648;-10325_10649;-10325_10650;-10324_10647;-10324_10648;-10324_10649;-10324_10650;-10324_10651;-10323_10648;-10323_10649;-10323_10650;-10322_10649,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=92,
79,L0079,Little Nictor Lake,94,Other metallic,Met,Zn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10236_10554,13,325.0,17,1.0,,47.40642,-66.84441,-10238_10554;-10237_10553;-10237_10554;-10237_10555;-10236_10552;-10236_10553;-10236_10554;-10236_10555;-10236_10556;-10235_10553;-10235_10554;-10235_10555;-10234_10554,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=94,
80,L0080,Portage Brook,96,Other metallic,Met,"Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10196_10569,13,325.0,17,1.0,,47.47173,-66.5833,-10198_10569;-10197_10568;-10197_10569;-10197_10570;-10196_10567;-10196_10568;-10196_10569;-10196_10570;-10196_10571;-10195_10568;-10195_10569;-10195_10570;-10194_10569,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=96,
81,L0081,Portage Lakes,100,Other metallic,Met,"Cu, Pb",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10198_10571,13,325.0,17,1.0,,47.4842,-66.59775,-10200_10571;-10199_10570;-10199_10571;-10199_10572;-10198_10569;-10198_10570;-10198_10571;-10198_10572;-10198_10573;-10197_10570;-10197_10571;-10197_10572;-10196_10571,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=100,
82,L0082,St. Leonard Iron-Manganese,101,Other metallic,Met,Mn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10396_10509,13,325.0,17,1.0,,47.2053,-67.88663,-10398_10509;-10397_10508;-10397_10509;-10397_10510;-10396_10507;-10396_10508;-10396_10509;-10396_10510;-10396_10511;-10395_10508;-10395_10509;-10395_10510;-10394_10509,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=101,
83,L0083,Shingle Gulch,102,Other metallic,Met,"Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10268_10479,13,325.0,17,1.0,,47.07114,-67.05081,-10270_10479;-10269_10478;-10269_10479;-10269_10480;-10268_10477;-10268_10478;-10268_10479;-10268_10480;-10268_10481;-10267_10478;-10267_10479;-10267_10480;-10266_10479,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=102,
84,L0084,Benjamin River,106,Other metallic,Met,"REE, Y",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10138_10666,13,325.0,17,1.0,,47.90742,-66.20385,-10140_10666;-10139_10665;-10139_10666;-10139_10667;-10138_10664;-10138_10665;-10138_10666;-10138_10667;-10138_10668;-10137_10665;-10137_10666;-10137_10667;-10136_10666,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=106,
85,L0085,Elmtree 8,107,Other metallic,Met,Ni,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10088_10636,13,325.0,17,1.0,,47.77363,-65.87774,-10090_10636;-10089_10635;-10089_10636;-10089_10637;-10088_10634;-10088_10635;-10088_10636;-10088_10637;-10088_10638;-10087_10635;-10087_10636;-10087_10637;-10086_10636,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=107,
86,L0086,Elmtree 7A,108,Other metallic,Met,"Au, Cu, Ni, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10088_10638,13,325.0,17,1.0,,47.7842,-65.87552,-10090_10638;-10089_10637;-10089_10638;-10089_10639;-10088_10636;-10088_10637;-10088_10638;-10088_10639;-10088_10640;-10087_10637;-10087_10638;-10087_10639;-10086_10638,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=108,
87,L0087,Elmtree 9,109,Other metallic,Met,"Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10084_10641,13,325.0,17,1.0,,47.79642,-65.84858,-10086_10641;-10085_10640;-10085_10641;-10085_10642;-10084_10639;-10084_10640;-10084_10641;-10084_10642;-10084_10643;-10083_10640;-10083_10641;-10083_10642;-10082_10641,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=109,
88,L0088,Elmtree 6,110,Other metallic,Met,"Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10083_10644,13,325.0,17,1.0,,47.81059,-65.84636,-10085_10644;-10084_10643;-10084_10644;-10084_10645;-10083_10642;-10083_10643;-10083_10644;-10083_10645;-10083_10646;-10082_10643;-10082_10644;-10082_10645;-10081_10644,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=110,
89,L0089,Elmtree 5,111,Other metallic,Met,Zn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10085_10645,13,325.0,17,1.0,,47.81586,-65.85663,-10087_10645;-10086_10644;-10086_10645;-10086_10646;-10085_10643;-10085_10644;-10085_10645;-10085_10646;-10085_10647;-10084_10644;-10084_10645;-10084_10646;-10083_10645,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=111,
90,L0090,Elmtree 4,112,Other metallic,Met,Zn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10081_10641,13,325.0,17,1.0,,47.79531,-65.83024,-10083_10641;-10082_10640;-10082_10641;-10082_10642;-10081_10639;-10081_10640;-10081_10641;-10081_10642;-10081_10643;-10080_10640;-10080_10641;-10080_10642;-10079_10641,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=112,
91,L0091,Elmtree 3,113,Other metallic,Met,"Ag, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10080_10642,13,325.0,17,1.0,,47.80309,-65.82246,-10082_10642;-10081_10641;-10081_10642;-10081_10643;-10080_10640;-10080_10641;-10080_10642;-10080_10643;-10080_10644;-10079_10641;-10079_10642;-10079_10643;-10078_10642,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=113,
92,L0092,Elmtree 2,114,Other metallic,Met,"Ag, Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10081_10645,13,325.0,17,1.0,,47.81333,-65.83265,-10083_10645;-10082_10644;-10082_10645;-10082_10646;-10081_10643;-10081_10644;-10081_10645;-10081_10646;-10081_10647;-10080_10644;-10080_10645;-10080_10646;-10079_10645,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=114,
93,L0093,Elmtree 1A,115,Other metallic,Met,"Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10082_10648,13,325.0,17,1.0,,47.82698,-65.83913,-10084_10648;-10083_10647;-10083_10648;-10083_10649;-10082_10646;-10082_10647;-10082_10648;-10082_10649;-10082_10650;-10081_10647;-10081_10648;-10081_10649;-10080_10648,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=115,
94,L0094,Elmtree 4A,116,Other metallic,Met,"Ag, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10082_10641,13,325.0,17,1.0,,47.79809,-65.83525,-10084_10641;-10083_10640;-10083_10641;-10083_10642;-10082_10639;-10082_10640;-10082_10641;-10082_10642;-10082_10643;-10081_10640;-10081_10641;-10081_10642;-10080_10641,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=116,
95,L0095,Caraquet Galena,117,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9929_10643,13,325.0,17,1.0,,47.8078,-64.83885,-9931_10643;-9930_10642;-9930_10643;-9930_10644;-9929_10641;-9929_10642;-9929_10643;-9929_10644;-9929_10645;-9928_10642;-9928_10643;-9928_10644;-9927_10643,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=117,
96,L0096,Pigeon Hill,118,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9879_10652,13,325.0,17,1.0,,47.84558,-64.51079,-9881_10652;-9880_10651;-9880_10652;-9880_10653;-9879_10650;-9879_10651;-9879_10652;-9879_10653;-9879_10654;-9878_10651;-9878_10652;-9878_10653;-9877_10652,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=118,
97,L0097,Antinouri Lake,119,Other metallic,Met,Mo,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10102_10639,13,325.0,17,1.0,,47.7859,-65.96762,-10104_10639;-10103_10638;-10103_10639;-10103_10640;-10102_10637;-10102_10638;-10102_10639;-10102_10640;-10102_10641;-10101_10638;-10101_10639;-10101_10640;-10100_10639,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=119,
98,L0098,Mardran West Au,121,Other metallic,Met,Au,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10086_10639,13,325.0,17,1.0,,47.78583,-65.86351,-10088_10639;-10087_10638;-10087_10639;-10087_10640;-10086_10637;-10086_10638;-10086_10639;-10086_10640;-10086_10641;-10085_10638;-10085_10639;-10085_10640;-10084_10639,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=121,
99,L0099,Fab Main Zone,122,Other metallic,Met,"Ag, Cu, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10079_10563,13,325.0,17,1.0,,47.44642,-65.81607,-10081_10563;-10080_10562;-10080_10563;-10080_10564;-10079_10561;-10079_10562;-10079_10563;-10079_10564;-10079_10565;-10078_10562;-10078_10563;-10078_10564;-10077_10563,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=122,
