rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,last_prod_year,lat,lon,cell_ids,minfile_url,capsule
234,L0234,Muskiki Lake Mine,3663,Other metallic,Met,"Sodium Sulphate, Magnesium Sulphate",Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13586_11652,13,325.0,30,1.0,,,52.33647,-105.71184,-13588_11652;-13587_11651;-13587_11652;-13587_11653;-13586_11650;-13586_11651;-13586_11652;-13586_11653;-13586_11654;-13585_11651;-13585_11652;-13585_11653;-13584_11652,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3663,
235,L0235,Frederick Lake Mine,3664,Other metallic,Met,Sodium Sulphate,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13595_11134,13,325.0,30,1.0,,,50.00971,-105.77947,-13597_11134;-13596_11133;-13596_11134;-13596_11135;-13595_11132;-13595_11133;-13595_11134;-13595_11135;-13595_11136;-13594_11133;-13594_11134;-13594_11135;-13593_11134,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3664,
236,L0236,Vincent Lake Mine,3665,Other metallic,Met,Sodium Sulphate,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-14002_11181,13,325.0,30,1.0,,,50.22066,-108.94641,-14004_11181;-14003_11180;-14003_11181;-14003_11182;-14002_11179;-14002_11180;-14002_11181;-14002_11182;-14002_11183;-14001_11180;-14001_11181;-14001_11182;-14000_11181,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3665,
237,L0237,Snakehole Lake Mine,3666,Other metallic,Met,Sodium Sulphate,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13941_11245,13,325.0,30,1.0,,,50.50916,-108.47667,-13943_11245;-13942_11244;-13942_11245;-13942_11246;-13941_11243;-13941_11244;-13941_11245;-13941_11246;-13941_11247;-13940_11244;-13940_11245;-13940_11246;-13939_11245,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3666,
238,L0238,Ceylon Lake Deposit,3670,Other metallic,Met,Sodium Sulphate,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13456_10973,13,325.0,30,1.0,,,49.28985,-104.70435,-13458_10973;-13457_10972;-13457_10973;-13457_10974;-13456_10971;-13456_10972;-13456_10973;-13456_10974;-13456_10975;-13455_10972;-13455_10973;-13455_10974;-13454_10973,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3670,
239,L0239,Chaplin Mine,3657,Other metallic,Met,Sodium Sulphate,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-13709_11234,13,325.0,30,1.0,,,50.46073,-106.66983,-13711_11234;-13710_11233;-13710_11234;-13710_11235;-13709_11232;-13709_11233;-13709_11234;-13709_11235;-13709_11236;-13708_11233;-13708_11234;-13708_11235;-13707_11234,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3657,
240,L0240,Palo (Whiteshore Lake) Mine,3658,Other metallic,Met,Sodium Sulphate,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13917_11604,13,325.0,30,1.0,,,52.12197,-108.28686,-13919_11604;-13918_11603;-13918_11604;-13918_11605;-13917_11602;-13917_11603;-13917_11604;-13917_11605;-13917_11606;-13916_11603;-13916_11604;-13916_11605;-13915_11604,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3658,
241,L0241,Horseshoe Lake Mine,3659,Other metallic,Met,Sodium Sulphate,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13540_11069,13,325.0,30,1.0,,,49.71947,-105.35516,-13542_11069;-13541_11068;-13541_11069;-13541_11070;-13540_11067;-13540_11068;-13540_11069;-13540_11070;-13540_11071;-13539_11068;-13539_11069;-13539_11070;-13538_11069,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3659,
242,L0242,Ingebrigt South Mine,3660,Other metallic,Met,Sodium Sulphate,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-14050_11211,13,325.0,30,1.0,,,50.35665,-109.32196,-14052_11211;-14051_11210;-14051_11211;-14051_11212;-14050_11209;-14050_11210;-14050_11211;-14050_11212;-14050_11213;-14049_11210;-14049_11211;-14049_11212;-14048_11211,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3660,
243,L0243,Big Quill Mine,2779,Other metallic,Met,Potassium Sulphate,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-13407_11528,13,325.0,30,1.0,,,51.78003,-104.32053,-13409_11528;-13408_11527;-13408_11528;-13408_11529;-13407_11526;-13407_11527;-13407_11528;-13407_11529;-13407_11530;-13406_11527;-13406_11528;-13406_11529;-13405_11528,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2779,
244,L0244,Gollier Creek Mine,2780,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13654_11001,13,325.0,30,1.0,,,49.41374,-106.24081,-13656_11001;-13655_11000;-13655_11001;-13655_11002;-13654_10999;-13654_11000;-13654_11001;-13654_11002;-13654_11003;-13653_11000;-13653_11001;-13653_11002;-13652_11001,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2780,
245,L0245,Helium Production Well [101/16-27-009-11W3/00],6005,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-13804_11080,13,325.0,30,1.0,,,49.77022,-107.40787,-13806_11080;-13805_11079;-13805_11080;-13805_11081;-13804_11078;-13804_11079;-13804_11080;-13804_11081;-13804_11082;-13803_11079;-13803_11080;-13803_11081;-13802_11080,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6005,
246,L0246,Helium Production Well [101/11-34-009-11W3/00],6006,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-13806_11082,13,325.0,30,1.0,,,49.77601,-107.428,-13808_11082;-13807_11081;-13807_11082;-13807_11083;-13806_11080;-13806_11081;-13806_11082;-13806_11083;-13806_11084;-13805_11081;-13805_11082;-13805_11083;-13804_11082,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6006,
247,L0247,Helium Production Well [102/10-09-006-22W3/00],6004,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-13997_11011,13,325.0,30,1.0,,,49.46027,-108.90729,-13999_11011;-13998_11010;-13998_11011;-13998_11012;-13997_11009;-13997_11010;-13997_11011;-13997_11012;-13997_11013;-13996_11010;-13996_11011;-13996_11012;-13995_11011,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6004,
248,L0248,Orion South Deposit,2787,Other metallic,Met,Diamond,Deposit: Production (Care and Maintenance),True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Care and Maintenance) (Met). Deposit itself unclaimed.,,-13468_11857,13,325.0,30,1.0,,,53.25898,-104.79314,-13470_11857;-13469_11856;-13469_11857;-13469_11858;-13468_11855;-13468_11856;-13468_11857;-13468_11858;-13468_11859;-13467_11856;-13467_11857;-13467_11858;-13466_11857,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2787,
249,L0249,140 Kimberlite,2795,Other metallic,Met,Diamond,Deposit: Production (Care and Maintenance),True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Care and Maintenance) (Met). Deposit itself unclaimed.,,-13467_11857,13,325.0,30,1.0,,,53.25828,-104.79012,-13469_11857;-13468_11856;-13468_11857;-13468_11858;-13467_11855;-13467_11856;-13467_11857;-13467_11858;-13467_11859;-13466_11856;-13466_11857;-13466_11858;-13465_11857,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2795,
250,L0250,141 Kimberlite,2796,Other metallic,Met,Diamond,Deposit: Production (Care and Maintenance),True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Care and Maintenance) (Met). Deposit itself unclaimed.,,-13469_11857,13,325.0,30,1.0,,,53.26052,-104.7995,-13471_11857;-13470_11856;-13470_11857;-13470_11858;-13469_11855;-13469_11856;-13469_11857;-13469_11858;-13469_11859;-13468_11856;-13468_11857;-13468_11858;-13467_11857,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2796,
251,L0251,Wapaw Bay Lignite-Leonardite Deposits,0671,Other metallic,Met-Ind,"Leonardite, Coal",Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met-Ind). Deposit itself unclaimed.,,-13451_12214,13,325.0,30,1.0,,,54.86112,-104.66112,-13453_12214;-13452_12213;-13452_12214;-13452_12215;-13451_12212;-13451_12213;-13451_12214;-13451_12215;-13451_12216;-13450_12213;-13450_12214;-13450_12215;-13449_12214,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0671,
252,L0252,Helium Production Well [101/09-31-003-26W3/00],6002,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-14070_10966,13,325.0,30,1.0,,,49.25465,-109.48226,-14072_10966;-14071_10965;-14071_10966;-14071_10967;-14070_10964;-14070_10965;-14070_10966;-14070_10967;-14070_10968;-14069_10965;-14069_10966;-14069_10967;-14068_10966,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6002,
253,L0253,Helium Production Well [101/06-30-003-26W3/00],6003,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-14072_10962,13,325.0,30,1.0,,,49.23862,-109.49394,-14074_10962;-14073_10961;-14073_10962;-14073_10963;-14072_10960;-14072_10961;-14072_10962;-14072_10963;-14072_10964;-14071_10961;-14071_10962;-14071_10963;-14070_10962,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6003,
254,L0254,Ipsco Deposit,3678,Iron,Fe,Iron,Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Fe). Deposit itself unclaimed.,,-13433_11872,13,325.0,29,1.0,,,53.32699,-104.52306,-13435_11872;-13434_11871;-13434_11872;-13434_11873;-13433_11870;-13433_11871;-13433_11872;-13433_11873;-13433_11874;-13432_11871;-13432_11872;-13432_11873;-13431_11872,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3678,
255,L0255,Kelsey Lake Deposit,3679,Iron,Fe,Iron,Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Fe). Deposit itself unclaimed.,,-13423_11930,13,325.0,29,1.0,,,53.58868,-104.44631,-13425_11930;-13424_11929;-13424_11930;-13424_11931;-13423_11928;-13423_11929;-13423_11930;-13423_11931;-13423_11932;-13422_11929;-13422_11930;-13422_11931;-13421_11930,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3679,
256,L0256,Irex-Choiceland Deposit,3677,Iron,Fe,Iron,Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Fe). Deposit itself unclaimed.,,-13438_11865,13,325.0,29,1.0,,,53.29314,-104.56007,-13440_11865;-13439_11864;-13439_11865;-13439_11866;-13438_11863;-13438_11864;-13438_11865;-13438_11866;-13438_11867;-13437_11864;-13437_11865;-13437_11866;-13436_11865,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3677,
257,L0257,Triana Iron Deposit,1620,Iron,Fe-Ti,"Iron, Titanium",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Fe-Ti). Deposit itself unclaimed.,,-13551_13187,13,325.0,29,1.0,,,59.23056,-105.43974,-13553_13187;-13552_13186;-13552_13187;-13552_13188;-13551_13185;-13551_13186;-13551_13187;-13551_13188;-13551_13189;-13550_13186;-13550_13187;-13550_13188;-13549_13187,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1620,
258,L0258,Echo Lake Cu Zone or ALF Cu Zone,0142,Copper,Cu-Au-Ag-Zn,"Copper, Gold, Silver, Zinc",Deposit: Advanced Exploration,False,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Cu-Au-Ag-Zn). Open ground adjacent to a staked deposit.,,-13109_12165,8,200.0,24,1.0,,,54.64028,-102.00002,-13111_12165;-13110_12164;-13110_12165;-13110_12166;-13108_12164;-13108_12165;-13108_12166;-13107_12165,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0142,
259,L0259,Alimak and Alimak Raise Zones,5118,Gold,Au,Gold,Deposit: Advanced Exploration,False,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au). Open ground adjacent to a staked deposit.,,-13402_12468,8,200.0,24,1.0,,,56.00088,-104.28438,-13403_12467;-13403_12469;-13402_12466;-13402_12467;-13402_12469;-13402_12470;-13401_12467;-13401_12469,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5118,
260,L0260,Fox Lake Uranium Deposit,5539,Uranium,U-Met-Co-Cu,"Uranium, Arsenic, Cobalt, Copper, Lead, Nickel, Vanadium",Deposit: Advanced Exploration,False,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Met-Co-Cu). Open ground adjacent to a staked deposit.,,-13525_12859,1,25.0,24,1.0,,,57.75895,-105.23771,-13527_12859,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5539,
261,L0261,PAM Au Zone and North Tensional Vein Au Showing,2443a,Gold,Au-Cu,"Gold, Copper",Deposit: Advanced Exploration,False,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu). Open ground adjacent to a staked deposit.,,-13400_12468,8,200.0,24,1.0,,,56.0039,-104.26668,-13401_12467;-13401_12469;-13400_12466;-13400_12467;-13400_12469;-13400_12470;-13399_12467;-13399_12469,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2443a,
262,L0262,BJ Uranium Deposit: BJ Main and BJ East Zones,2170,Uranium,U-Met-Cu-Cg,"Uranium, Arsenic, Copper, Graphite, Nickel",Deposit: Advanced Exploration,False,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Met-Cu-Cg). Open ground adjacent to a staked deposit.,,-13494_12846,4,100.0,24,1.0,,,57.70085,-104.99446,-13493_12845;-13493_12846;-13493_12847;-13492_12846,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2170,
263,L0263,Rod Main Gold Zone; Rod C Gold Zone (portion of the Jolu Mine),1877a,Gold,Au-Cu-Fe-Mo,"Gold, Copper, Iron, Molybdenum",Deposit: Post-Production,False,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Au-Cu-Fe-Mo). Open ground adjacent to a staked deposit.,,-13402_12468,8,200.0,19,1.0,,,56.00237,-104.27771,-13403_12467;-13403_12469;-13402_12466;-13402_12467;-13402_12469;-13402_12470;-13401_12467;-13401_12469,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1877a,
264,L0264,Jolu Mine; Rod South Gold Zone,1877b,Gold,Au-Cu-Fe-Mo,"Gold, Copper, Iron, Molybdenum",Deposit: Post-Production,False,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Au-Cu-Fe-Mo). Open ground adjacent to a staked deposit.,,-13402_12468,8,200.0,19,1.0,,,56.00278,-104.28057,-13403_12467;-13403_12469;-13402_12466;-13402_12467;-13402_12469;-13402_12470;-13401_12467;-13401_12469,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1877b,
265,L0265,Martin Lake Mine,1361,Uranium,U-Cu-Au-Pb,"Uranium, Copper, Gold, Lead, Selenium",Deposit: Post-Production [Institutional Control Program],False,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production [Institutional Control Program] (U-Cu-Au-Pb). Open ground adjacent to a staked deposit.,,-13949_13258,2,50.0,19,1.0,,,59.55079,-108.54089,-13951_13258;-13950_13257,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1361,
266,L0266,Redberry Lake,5044,Other metallic,Met,Magnesium Sulphate,Deposit: Advanced Exploration,False,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Met). Open ground adjacent to a staked deposit.,,-13773_11730,3,75.0,19,1.0,,,52.69009,-107.16763,-13773_11732;-13772_11731;-13771_11730,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5044,
